continent,date,new_cases,stringency_index,total_cases
North America,2020-06-23,46985,1335.65,2747284
North America,2020-06-24,44327,1335.65,2791611
North America,2020-06-25,50376,1335.65,2841987
North America,2020-06-26,54465,1337.04,2896452
North America,2020-06-27,49745,1309.26,2946197
North America,2020-06-28,49096,1305.55,2995293
North America,2020-06-29,48633,1305.55,3043926
North America,2020-06-30,56031,1299.06,3099957
North America,2020-07-01,61744,1255.54,3161701
North America,2020-07-02,67825,1255.54,3229526
North America,2020-07-03,62975,1241.6599999999999,3292501
North America,2020-07-04,57484,1241.6599999999999,3349985
North America,2020-07-05,60578,1241.6599999999999,3410563
North America,2020-07-06,52331,1245.36,3462894
North America,2020-07-07,70925,1245.36,3533819
North America,2020-07-08,71394,1245.36,3605213
North America,2020-07-09,74922,1243.51,3680135
North America,2020-07-10,79816,1243.51,3759951
North America,2020-07-11,70821,1243.51,3830772
North America,2020-07-12,67743,1240.73,3898515
North America,2020-07-13,68500,1240.73,3967015
North America,2020-07-14,79989,1238.8799999999999,4047004
North America,2020-07-15,80102,1236.1,4127106
North America,2020-07-16,87604,1236.1,4214710
North America,2020-07-17,84877,1236.1,4299587
North America,2020-07-18,78986,1236.1,4378573
North America,2020-07-19,71209,1236.1,4449782
North America,2020-07-20,72133,1203.69,4521915
North America,2020-07-21,76299,1206.47,4598214
North America,2020-07-22,81638,1209.25,4679852
North America,2020-07-23,83166,1214.35,4763018
North America,2020-07-24,87033,1223.1399999999999,4850051
North America,2020-07-25,78248,1217.58,4928299
North America,2020-07-26,66577,1217.58,4994876
North America,2020-07-27,66644,1204.62,5061520
North America,2020-07-28,78417,1198.6,5139937
North America,2020-07-29,83243,1198.6,5223180
North America,2020-07-30,80930,1198.6,5304110
North America,2020-07-31,83114,1198.6,5387224
North America,2020-08-01,71635,1187.95,5458859
North America,2020-08-02,54646,1187.95,5513505
North America,2020-08-03,54137,1190.73,5567642
North America,2020-08-04,70295,1199.53,5637937
North America,2020-08-05,66223,1199.53,5704160
North America,2020-08-06,71029,1205.09,5775189
North America,2020-08-07,72025,1193.99,5847214
North America,2020-08-08,65947,1193.99,5913161
North America,2020-08-09,54116,1196.76,5967277
North America,2020-08-10,57484,1194.91,6024761
North America,2020-08-11,59605,1203.24,6084366
North America,2020-08-12,66726,1203.24,6151092
North America,2020-08-13,64501,1205.09,6215593
North America,2020-08-14,76590,1205.09,6292183
North America,2020-08-15,58660,1205.09,6350843
North America,2020-08-16,47907,1205.09,6398750
North America,2020-08-17,43425,1213.43,6442175
North America,2020-08-18,54892,1213.43,6497067
North America,2020-08-19,58485,1213.43,6555552
North America,2020-08-20,54994,1217.14,6610546
North America,2020-08-21,60042,1206.03,6670588
North America,2020-08-22,54428,1200.47,6725016
North America,2020-08-23,42671,1200.47,6767687
North America,2020-08-24,44237,1191.22,6811924
North America,2020-08-25,50199,1196.77,6862123
North America,2020-08-26,55321,1196.77,6917444
North America,2020-08-27,56782,1196.77,6974226
North America,2020-08-28,58246,1184.74,7032472
North America,2020-08-29,53479,1184.74,7085951
North America,2020-08-30,41284,1184.74,7127235
North America,2020-08-31,44513,1184.74,7171748
North America,2020-09-01,52619,1188.44,7224367
North America,2020-09-02,50923,1187.97,7275290
North America,2020-09-03,55691,1187.97,7330981
North America,2020-09-04,60746,1187.97,7391727
North America,2020-09-05,55549,1187.97,7447276
North America,2020-09-06,38351,1187.97,7485627
North America,2020-09-07,31078,1171.3,7516705
North America,2020-09-08,38165,1167.6,7554870
North America,2020-09-09,43635,1167.6,7598505
North America,2020-09-10,46036,1158.34,7644541
North America,2020-09-11,58484,1150.93,7703025
North America,2020-09-12,52689,1146.3,7755714
North America,2020-09-13,41797,1146.3,7797511
North America,2020-09-14,43635,1153.71,7841146
North America,2020-09-15,48260,1153.71,7889406
North America,2020-09-16,48881,1153.71,7938287
North America,2020-09-17,53592,1153.71,7991879
North America,2020-09-18,60182,1137.04,8052061
North America,2020-09-19,52937,1117.59,8104998
North America,2020-09-20,45738,1119.44,8150736
North America,2020-09-21,60814,1141.66,8211550
North America,2020-09-22,49704,1145.3600000000001,8261254
North America,2020-09-23,49641,1143.51,8310895
North America,2020-09-24,57982,1143.51,8368877
North America,2020-09-25,60188,1143.51,8429065
North America,2020-09-26,55691,1143.51,8484756
North America,2020-09-27,44515,1143.51,8529271
North America,2020-09-28,42958,1143.51,8572229
North America,2020-09-29,53395,1143.51,8625624
North America,2020-09-30,51203,1135.18,8676827
North America,2020-10-01,56604,1106.01,8733431
North America,2020-10-02,66101,1106.01,8799532
North America,2020-10-03,59061,1100.46,8858593
North America,2020-10-04,44204,1100.46,8902797
North America,2020-10-05,74174,1096.76,8976971
North America,2020-10-06,56026,1096.76,9032997
North America,2020-10-07,61820,1082.8700000000001,9094817
North America,2020-10-08,70877,1082.8700000000001,9165694
North America,2020-10-09,69136,1075.46,9234830
North America,2020-10-10,65842,1072.68,9300672
North America,2020-10-11,53628,1072.68,9354300
North America,2020-10-12,49801,1028.22,9404101
North America,2020-10-13,63815,1031.0,9467916
North America,2020-10-14,71136,1031.0,9539052
North America,2020-10-15,77425,1031.0,9616477
North America,2020-10-16,82559,1031.0,9699036
North America,2020-10-17,67683,1031.0,9766719
North America,2020-10-18,58517,1031.0,9825236
North America,2020-10-19,78383,1031.01,9903619
North America,2020-10-20,73984,1033.79,9977603
North America,2020-10-21,76981,1033.79,10054584
North America,2020-10-22,89603,1022.6800000000001,10144187
North America,2020-10-23,94650,1033.79,10238837
North America,2020-10-24,95506,1033.79,10334343
North America,2020-10-25,71622,1030.08,10405965
North America,2020-10-26,79141,1022.6800000000001,10485106
North America,2020-10-27,89098,1022.6800000000001,10574204
North America,2020-10-28,92113,1022.6800000000001,10666317
North America,2020-10-29,104022,1033.79,10770339
North America,2020-10-30,113077,1033.79,10883416
North America,2020-10-31,101819,1033.79,10985235
North America,2020-11-01,114649,1033.8,11099884
North America,2020-11-02,95109,1033.8,11194993
North America,2020-11-03,140416,1028.25,11335409
North America,2020-11-04,116288,1028.25,11451697
North America,2020-11-05,141516,1028.25,11593213
North America,2020-11-06,143381,1031.95,11736594
North America,2020-11-07,142169,1031.95,11878763
North America,2020-11-08,127061,1031.95,12005824
North America,2020-11-09,133735,1034.73,12139559
North America,2020-11-10,154905,1029.17,12294464
North America,2020-11-11,162361,1029.17,12456825
North America,2020-11-12,179769,1029.17,12636594
North America,2020-11-13,195745,1029.17,12832339
North America,2020-11-14,182115,1029.17,13014454
North America,2020-11-15,146775,1029.17,13161229
North America,2020-11-16,174860,1039.35,13336089
North America,2020-11-17,174239,1039.35,13510328
North America,2020-11-18,185712,1043.05,13696040
North America,2020-11-19,205457,1043.05,13901497
North America,2020-11-20,213725,1043.05,14115222
North America,2020-11-21,195290,1043.05,14310512
North America,2020-11-22,163481,1043.05,14473993
North America,2020-11-23,193687,1043.05,14667680
North America,2020-11-24,195322,1023.61,14863002
North America,2020-11-25,204185,1023.61,15067187
North America,2020-11-26,132417,1023.61,15199604
North America,2020-11-27,230932,1023.61,15430536
North America,2020-11-28,176081,1029.16,15606617
North America,2020-11-29,154439,1029.16,15761056
North America,2020-11-30,179657,1026.38,15940713
North America,2020-12-01,206488,1031.94,16147201
North America,2020-12-02,226650,1031.94,16373851
North America,2020-12-03,247545,1031.94,16621396
North America,2020-12-04,257146,1031.94,16878542
North America,2020-12-05,238096,1031.94,17116638
North America,2020-12-06,199262,1031.94,17315900
North America,2020-12-07,214251,1059.72,17530151
North America,2020-12-08,247160,1062.5,17777311
North America,2020-12-09,247332,1062.5,18024643
North America,2020-12-10,256840,1062.5,18281483
North America,2020-12-11,265327,1062.5,18546810
North America,2020-12-12,241458,1062.5,18788268
North America,2020-12-13,206905,1062.5,18995173
North America,2020-12-14,214150,1062.5,19209323
North America,2020-12-15,232058,1039.35,19441381
North America,2020-12-16,270391,1039.35,19711772
North America,2020-12-17,265686,1039.35,19977458
North America,2020-12-18,277747,1039.35,20255205
North America,2020-12-19,216200,1039.35,20471405
North America,2020-12-20,206326,1039.35,20677731
North America,2020-12-21,217579,1039.35,20895310
North America,2020-12-22,223680,1019.91,21118990
North America,2020-12-23,254766,1025.46,21373756
North America,2020-12-24,220428,1025.46,21594184
North America,2020-12-25,117334,1025.46,21711518
North America,2020-12-26,240327,1025.46,21951845
North America,2020-12-27,171724,1025.46,22123569
North America,2020-12-28,193855,1031.01,22317424
North America,2020-12-29,230315,1031.01,22547739
North America,2020-12-30,263358,1031.01,22811097
North America,2020-12-31,263442,1057.8600000000001,23074539
North America,2021-01-01,175080,1066.2,23249619
North America,2021-01-02,317301,1074.53,23566920
North America,2021-01-03,228099,1074.53,23795019
North America,2021-01-04,209316,1067.12,24004335
North America,2021-01-05,260742,1070.83,24265077
North America,2021-01-06,287142,1073.61,24552219
North America,2021-01-07,309050,1077.31,24861269
North America,2021-01-08,327535,1077.31,25188804
North America,2021-01-09,293640,1084.71,25482444
North America,2021-01-10,236118,1146.74,25718562
North America,2021-01-11,238026,1146.74,25956588
North America,2021-01-12,258048,1143.96,26214636
North America,2021-01-13,262643,1147.67,26477279
North America,2021-01-14,267549,1172.67,26744828
North America,2021-01-15,278140,1172.67,27022968
North America,2021-01-16,236649,1172.67,27259617
North America,2021-01-17,200865,1172.67,27460482
North America,2021-01-18,164715,1180.08,27625197
North America,2021-01-19,208306,1180.08,27833503
North America,2021-01-20,217032,1180.08,28050535
North America,2021-01-21,229967,1173.6,28280502
North America,2021-01-22,224546,1176.38,28505048
North America,2021-01-23,202261,1176.38,28707309
North America,2021-01-24,151522,1176.38,28858831
North America,2021-01-25,171802,1175.46,29030633
North America,2021-01-26,175851,1176.39,29206484
North America,2021-01-27,183183,1213.43,29389667
North America,2021-01-28,198666,1213.43,29588333
North America,2021-01-29,194904,1205.1,29783237
North America,2021-01-30,168225,1205.1,29951462
North America,2021-01-31,127851,1206.95,30079313
North America,2021-02-01,149711,1186.58,30229024
North America,2021-02-02,128797,1184.73,30357821
North America,2021-02-03,144378,1188.43,30502199
North America,2021-02-04,134441,1188.43,30636640
North America,2021-02-05,171336,1189.36,30807976
North America,2021-02-06,126260,1201.3899999999999,30934236
North America,2021-02-07,102946,1201.3899999999999,31037182
North America,2021-02-08,103002,1190.27,31140184
North America,2021-02-09,113535,1190.27,31253719
North America,2021-02-10,115244,1195.82,31368963
North America,2021-02-11,125463,1195.82,31494426
North America,2021-02-12,118100,1195.82,31612526
North America,2021-02-13,105518,1204.16,31718044
North America,2021-02-14,74574,1204.16,31792618
North America,2021-02-15,63605,1199.53,31856223
North America,2021-02-16,80450,1205.54,31936673
North America,2021-02-17,86393,1188.87,32023066
North America,2021-02-18,87641,1188.87,32110707
North America,2021-02-19,95134,1188.87,32205841
North America,2021-02-20,86625,1188.87,32292466
North America,2021-02-21,67065,1188.87,32359531
North America,2021-02-22,65945,1188.87,32425476
North America,2021-02-23,88586,1187.95,32514062
North America,2021-02-24,91196,1187.95,32605258
North America,2021-02-25,93229,1185.17,32698487
North America,2021-02-26,92357,1185.17,32790844
North America,2021-02-27,78640,1185.17,32869484
North America,2021-02-28,59552,1185.17,32929036
North America,2021-03-01,68032,1181.47,32997068
North America,2021-03-02,72513,1168.04,33069581
North America,2021-03-03,82073,1171.75,33151654
North America,2021-03-04,82774,1164.34,33234428
North America,2021-03-05,79760,1164.34,33314188
North America,2021-03-06,71454,1161.57,33385642
North America,2021-03-07,50067,1161.57,33435709
North America,2021-03-08,54202,1161.57,33489911
North America,2021-03-09,73098,1157.86,33563009
North America,2021-03-10,72057,1157.86,33635066
North America,2021-03-11,76700,1157.86,33711766
North America,2021-03-12,77211,1157.86,33788977
North America,2021-03-13,65348,1156.94,33854325
North America,2021-03-14,46409,1156.94,33900734
North America,2021-03-15,64903,1156.94,33965637
North America,2021-03-16,63844,1151.3899999999999,34029481
North America,2021-03-17,73671,1151.3899999999999,34103152
North America,2021-03-18,74866,1151.3899999999999,34178018
North America,2021-03-19,77372,1151.3899999999999,34255390
North America,2021-03-20,68752,1151.3899999999999,34324142
North America,2021-03-21,42308,1155.09,34366450
North America,2021-03-22,60913,1156.94,34427363
North America,2021-03-23,68700,1162.5,34496063
North America,2021-03-24,100985,1162.5,34597048
North America,2021-03-25,82534,1162.5,34679582
North America,2021-03-26,93465,1162.5,34773047
North America,2021-03-27,75854,1162.5,34848901
North America,2021-03-28,52067,1185.6399999999999,34900968
North America,2021-03-29,79238,1244.91,34980206
North America,2021-03-30,75231,1231.95,35055437
North America,2021-03-31,84874,1231.95,35140311
North America,2021-04-01,94378,1230.09,35234689
North America,2021-04-02,79587,1237.49,35314276
North America,2021-04-03,75103,1230.09,35389379
North America,2021-04-04,42652,1237.49,35432031
North America,2021-04-05,89577,1237.49,35521608
North America,2021-04-06,84156,1227.29,35605764
North America,2021-04-07,91919,1227.29,35697683
North America,2021-04-08,98480,1227.29,35796163
North America,2021-04-09,104120,1232.85,35900283
North America,2021-04-10,85081,1232.85,35985364
North America,2021-04-11,59781,1224.52,36045145
North America,2021-04-12,84602,1183.79,36129747
North America,2021-04-13,98049,1183.8,36227796
North America,2021-04-14,94915,1175.46,36322711
North America,2021-04-15,94933,1172.68,36417644
North America,2021-04-16,100110,1172.68,36517754
North America,2021-04-17,68371,1178.23,36586125
North America,2021-04-18,54937,1178.23,36641062
North America,2021-04-19,85182,1171.75,36726244
North America,2021-04-20,78476,1168.05,36804720
North America,2021-04-21,81252,1168.05,36885972
North America,2021-04-22,88491,1168.05,36974463
North America,2021-04-23,81524,1168.05,37055987
North America,2021-04-24,70029,1168.05,37126016
North America,2021-04-25,45027,1168.05,37171043
North America,2021-04-26,62507,1173.6,37233550
North America,2021-04-27,67213,1173.6,37300763
North America,2021-04-28,74411,1192.12,37375174
North America,2021-04-29,81271,1192.12,37456445
North America,2021-04-30,77871,1192.12,37534316
North America,2021-05-01,58367,1192.12,37592683
North America,2021-05-02,38821,1192.12,37631504
North America,2021-05-03,71973,1193.97,37703477
North America,2021-05-04,56579,1187.47,37760056
North America,2021-05-05,63079,1187.47,37823135
North America,2021-05-06,65535,1187.47,37888670
North America,2021-05-07,66365,1187.47,37955035
North America,2021-05-08,47320,1187.47,38002355
North America,2021-05-09,31150,1182.84,38033505
North America,2021-05-10,55776,1168.95,38089281
North America,2021-05-11,48988,1161.55,38138269
North America,2021-05-12,54905,1161.55,38193174
North America,2021-05-13,54868,1161.55,38248042
North America,2021-05-14,60709,1161.55,38308751
North America,2021-05-15,42836,1161.55,38351587
North America,2021-05-16,26391,1166.18,38377978
North America,2021-05-17,45468,1160.6299999999999,38423446
North America,2021-05-18,42175,1156.0,38465621
North America,2021-05-19,44885,1156.0,38510506
North America,2021-05-20,47037,1156.0,38557543
North America,2021-05-21,43582,1161.08,38601125
North America,2021-05-22,30621,1165.71,38631746
North America,2021-05-23,21223,1162.94,38652969
North America,2021-05-24,37041,1162.02,38690010
North America,2021-05-25,37362,1174.99,38727372
North America,2021-05-26,38081,1174.99,38765453
North America,2021-05-27,43515,1174.99,38808968
North America,2021-05-28,36908,1174.99,38845876
North America,2021-05-29,21929,1173.14,38867805
North America,2021-05-30,14066,1173.14,38881871
North America,2021-05-31,19300,1166.66,38901171
North America,2021-06-01,39750,1162.95,38940921
North America,2021-06-02,30860,1162.95,38971781
North America,2021-06-03,33352,1157.86,39005133
North America,2021-06-04,29964,1157.86,39035097
North America,2021-06-05,23057,1157.86,39058154
North America,2021-06-06,13012,1152.3,39071166
North America,2021-06-07,26134,1158.78,39097300
North America,2021-06-08,26372,1143.97,39123672
North America,2021-06-09,32640,1131.93,39156312
North America,2021-06-10,28240,1131.93,39184552
North America,2021-06-11,38318,1131.93,39222870
North America,2021-06-12,20065,1131.93,39242935
North America,2021-06-13,12027,1131.93,39254962
North America,2021-06-14,23223,1126.37,39278185
North America,2021-06-15,25736,1123.59,39303921
North America,2021-06-16,25937,1123.59,39329858
North America,2021-06-17,23375,1123.59,39353233
North America,2021-06-18,34183,1132.3799999999999,39387416
North America,2021-06-19,17475,1132.3799999999999,39404891
North America,2021-06-20,14903,1132.3799999999999,39419794
North America,2021-06-21,22598,1132.3799999999999,39442392
North America,2021-06-22,23954,1109.24,39466346
North America,2021-06-23,27528,1109.24,39493874
North America,2021-06-24,28047,1109.24,39521921
North America,2021-06-25,40550,1105.54,39562471
North America,2021-06-26,20858,1105.54,39583329
North America,2021-06-27,12910,1105.54,39596239
North America,2021-06-28,26893,1093.51,39623132
North America,2021-06-29,27736,1062.96,39650868
North America,2021-06-30,28739,1062.96,39679607
North America,2021-07-01,31490,1069.44,39711097
North America,2021-07-02,48474,1069.44,39759571
North America,2021-07-03,22180,1075.0,39781751
North America,2021-07-04,13380,1071.29,39795131
North America,2021-07-05,18333,1063.89,39813464
North America,2021-07-06,44240,1061.1100000000001,39857704
North America,2021-07-07,42845,1058.33,39900549
North America,2021-07-08,43070,1058.33,39943619
North America,2021-07-09,72209,1058.33,40015828
North America,2021-07-10,31625,1058.33,40047453
North America,2021-07-11,21633,1058.33,40069086
North America,2021-07-12,47944,1061.1,40117030
North America,2021-07-13,54465,1062.04,40171495
North America,2021-07-14,59033,1062.04,40230528
North America,2021-07-15,55714,1062.04,40286242
North America,2021-07-16,105362,1054.63,40391604
North America,2021-07-17,36266,1054.63,40427870
North America,2021-07-18,25121,1054.63,40452991
North America,2021-07-19,69574,1054.63,40522565
Oceania,2020-01-01,0,0.0,0
Oceania,2020-01-02,0,0.0,0
Oceania,2020-01-03,0,0.0,0
Oceania,2020-01-04,0,0.0,0
Oceania,2020-01-05,0,0.0,0
Oceania,2020-01-06,0,0.0,0
Oceania,2020-01-07,0,0.0,0
Oceania,2020-01-08,0,0.0,0
Oceania,2020-01-09,0,0.0,0
Oceania,2020-01-10,0,0.0,0
Oceania,2020-01-11,0,0.0,0
Oceania,2020-01-12,0,0.0,0
Oceania,2020-01-13,0,0.0,0
Oceania,2020-01-14,0,0.0,0
Oceania,2020-01-15,0,0.0,0
Oceania,2020-01-16,0,0.0,0
Oceania,2020-01-17,0,0.0,0
Oceania,2020-01-18,0,0.0,0
Oceania,2020-01-19,0,0.0,0
Oceania,2020-01-20,0,0.0,0
Oceania,2020-01-21,0,0.0,0
Oceania,2020-01-22,0,0.0,0
Oceania,2020-01-23,0,0.0,0
Oceania,2020-01-24,0,0.0,0
Oceania,2020-01-25,0,0.0,0
Oceania,2020-01-26,4,5.56,4
Oceania,2020-01-27,1,5.56,5
Oceania,2020-01-28,0,5.56,5
Oceania,2020-01-29,1,5.56,6
Oceania,2020-01-30,3,16.669999999999998,9
Oceania,2020-01-31,0,16.669999999999998,9
Oceania,2020-02-01,3,25.0,12
Oceania,2020-02-02,0,25.0,12
Oceania,2020-02-03,0,38.88,12
Oceania,2020-02-04,1,38.88,13
Oceania,2020-02-05,0,38.88,13
Oceania,2020-02-06,1,38.88,14
Oceania,2020-02-07,1,38.88,15
Oceania,2020-02-08,0,38.88,15
Oceania,2020-02-09,0,38.88,15
Oceania,2020-02-10,0,38.88,15
Oceania,2020-02-11,0,38.88,15
Oceania,2020-02-12,0,38.88,15
Oceania,2020-02-13,0,38.88,15
Oceania,2020-02-14,0,38.88,15
Oceania,2020-02-15,0,38.88,15
Oceania,2020-02-16,0,38.88,15
Oceania,2020-02-17,0,38.88,15
Oceania,2020-02-18,0,38.88,15
Oceania,2020-02-19,0,38.88,15
Oceania,2020-02-20,0,38.88,15
Oceania,2020-02-21,0,38.88,15
Oceania,2020-02-22,0,38.88,15
Oceania,2020-02-23,0,38.88,15
Oceania,2020-02-24,0,38.88,15
Oceania,2020-02-25,0,38.88,15
Oceania,2020-02-26,0,38.88,15
Oceania,2020-02-27,0,38.88,15
Oceania,2020-02-28,1,58.32000000000001,16
Oceania,2020-02-29,10,58.32000000000001,26
Oceania,2020-03-01,2,58.32000000000001,28
Oceania,2020-03-02,3,58.32000000000001,31
Oceania,2020-03-03,9,58.32000000000001,40
Oceania,2020-03-04,15,58.32000000000001,55
Oceania,2020-03-05,3,58.32000000000001,58
Oceania,2020-03-06,6,58.32000000000001,64
Oceania,2020-03-07,4,58.32000000000001,68
Oceania,2020-03-08,13,58.32000000000001,81
Oceania,2020-03-09,15,58.32000000000001,96
Oceania,2020-03-10,16,58.32000000000001,112
Oceania,2020-03-11,21,58.32000000000001,133
Oceania,2020-03-12,0,58.32000000000001,133
Oceania,2020-03-13,72,58.32000000000001,205
Oceania,2020-03-14,51,58.32000000000001,256
Oceania,2020-03-15,49,58.32000000000001,305
Oceania,2020-03-16,80,97.22999999999999,385
Oceania,2020-03-17,79,97.22999999999999,464
Oceania,2020-03-18,124,102.78,588
Oceania,2020-03-19,122,160.18,710
Oceania,2020-03-20,122,185.18,832
Oceania,2020-03-21,293,204.62,1125
Oceania,2020-03-22,529,207.39999999999998,1654
Oceania,2020-03-23,134,247.22,1788
Oceania,2020-03-24,416,313.89,2204
Oceania,2020-03-25,371,317.59,2575
Oceania,2020-03-26,524,323.15,3099
Oceania,2020-03-27,418,323.15,3517
Oceania,2020-03-28,580,323.15,4097
Oceania,2020-03-29,407,325.93,4504
Oceania,2020-03-30,452,327.78,4956
Oceania,2020-03-31,256,327.78,5212
Oceania,2020-04-01,364,327.78,5576
Oceania,2020-04-02,345,329.63,5921
Oceania,2020-04-03,285,329.63,6206
Oceania,2020-04-04,307,329.63,6513
Oceania,2020-04-05,226,329.63,6739
Oceania,2020-04-06,180,329.63,6919
Oceania,2020-04-07,153,326.86,7072
Oceania,2020-04-08,165,332.40999999999997,7237
Oceania,2020-04-09,127,337.97,7364
Oceania,2020-04-10,152,337.97,7516
Oceania,2020-04-11,117,337.97,7633
Oceania,2020-04-12,30,337.97,7663
Oceania,2020-04-13,55,337.97,7718
Oceania,2020-04-14,81,332.40999999999997,7799
Oceania,2020-04-15,45,328.7,7844
Oceania,2020-04-16,43,335.65,7887
Oceania,2020-04-17,68,335.65,7955
Oceania,2020-04-18,59,335.65,8014
Oceania,2020-04-19,51,335.65,8065
Oceania,2020-04-20,23,335.65,8088
Oceania,2020-04-21,27,335.65,8115
Oceania,2020-04-22,14,335.65,8129
Oceania,2020-04-23,15,335.65,8144
Oceania,2020-04-24,20,335.65,8164
Oceania,2020-04-25,26,330.09,8190
Oceania,2020-04-26,19,324.53999999999996,8209
Oceania,2020-04-27,10,317.13,8219
Oceania,2020-04-28,25,307.87,8244
Oceania,2020-04-29,10,304.15999999999997,8254
Oceania,2020-04-30,17,304.15999999999997,8271
Oceania,2020-05-01,18,301.39,8289
Oceania,2020-05-02,23,301.39,8312
Oceania,2020-05-03,23,301.39,8335
Oceania,2020-05-04,24,297.68,8359
Oceania,2020-05-05,30,297.68,8389
Oceania,2020-05-06,20,297.68,8409
Oceania,2020-05-07,20,297.68,8429
Oceania,2020-05-08,7,297.68,8436
Oceania,2020-05-09,23,297.68,8459
Oceania,2020-05-10,12,297.68,8471
Oceania,2020-05-11,22,297.68,8493
Oceania,2020-05-12,10,297.68,8503
Oceania,2020-05-13,9,289.35,8512
Oceania,2020-05-14,31,245.83,8543
Oceania,2020-05-15,16,231.94,8559
Oceania,2020-05-16,10,230.55,8569
Oceania,2020-05-17,10,230.55,8579
Oceania,2020-05-18,14,233.33,8593
Oceania,2020-05-19,8,233.33,8601
Oceania,2020-05-20,9,233.33,8610
Oceania,2020-05-21,15,233.33,8625
Oceania,2020-05-22,4,233.33,8629
Oceania,2020-05-23,15,233.33,8644
Oceania,2020-05-24,0,233.33,8644
Oceania,2020-05-25,12,231.48000000000002,8656
Oceania,2020-05-26,13,231.48000000000002,8669
Oceania,2020-05-27,11,231.48000000000002,8680
Oceania,2020-05-28,15,231.48000000000002,8695
Oceania,2020-05-29,19,226.86,8714
Oceania,2020-05-30,8,226.86,8722
Oceania,2020-05-31,10,226.86,8732
Oceania,2020-06-01,19,225.47,8751
Oceania,2020-06-02,8,225.47,8759
Oceania,2020-06-03,11,225.47,8770
Oceania,2020-06-04,7,225.47,8777
Oceania,2020-06-05,5,225.47,8782
Oceania,2020-06-06,7,225.47,8789
Oceania,2020-06-07,6,225.47,8795
Oceania,2020-06-08,2,210.65,8797
Oceania,2020-06-09,7,208.8,8804
Oceania,2020-06-10,11,208.8,8815
Oceania,2020-06-11,4,208.8,8819
Oceania,2020-06-12,5,199.07000000000002,8824
Oceania,2020-06-13,26,199.07000000000002,8850
Oceania,2020-06-14,15,199.07000000000002,8865
Oceania,2020-06-15,14,199.07000000000002,8879
Oceania,2020-06-16,23,199.07000000000002,8902
Oceania,2020-06-17,22,199.07000000000002,8924
Oceania,2020-06-18,18,199.07000000000002,8942
Oceania,2020-06-19,4,199.07000000000002,8946
Oceania,2020-06-20,52,199.07000000000002,8998
Oceania,2020-06-21,15,193.51000000000002,9013
Oceania,2020-06-22,21,190.74,9034
Oceania,2020-06-23,30,185.64,9064
Oceania,2020-06-24,41,185.64,9105
Oceania,2020-06-25,38,185.64,9143
Oceania,2020-06-26,9,185.64,9152
Oceania,2020-06-27,89,185.64,9241
Oceania,2020-06-28,80,185.64,9321
Oceania,2020-06-29,70,185.64,9391
Oceania,2020-06-30,86,181.93,9477
Oceania,2020-07-01,83,198.6,9560
Oceania,2020-07-02,65,198.6,9625
Oceania,2020-07-03,194,198.6,9819
Oceania,2020-07-04,186,198.6,10005
Oceania,2020-07-05,142,198.6,10147
Oceania,2020-07-06,176,194.9,10323
Oceania,2020-07-07,132,194.9,10455
Oceania,2020-07-08,173,201.38,10628
Oceania,2020-07-09,325,201.38,10953
Oceania,2020-07-10,180,201.38,11133
Oceania,2020-07-11,245,201.38,11378
Oceania,2020-07-12,183,201.38,11561
Oceania,2020-07-13,272,197.68,11833
Oceania,2020-07-14,238,197.68,12071
Oceania,2020-07-15,324,197.68,12395
Oceania,2020-07-16,424,193.98000000000002,12819
Oceania,2020-07-17,213,191.2,13032
Oceania,2020-07-18,365,191.2,13397
Oceania,2020-07-19,269,191.2,13666
Oceania,2020-07-20,363,191.2,14029
Oceania,2020-07-21,474,191.2,14503
Oceania,2020-07-22,411,191.2,14914
Oceania,2020-07-23,295,191.2,15209
Oceania,2020-07-24,356,191.2,15565
Oceania,2020-07-25,460,191.2,16025
Oceania,2020-07-26,555,191.2,16580
Oceania,2020-07-27,369,191.2,16949
Oceania,2020-07-28,282,191.2,17231
Oceania,2020-07-29,717,191.2,17948
Oceania,2020-07-30,605,191.2,18553
Oceania,2020-07-31,388,191.2,18941
Oceania,2020-08-01,637,191.2,19578
Oceania,2020-08-02,444,194.9,20022
Oceania,2020-08-03,413,198.6,20435
Oceania,2020-08-04,720,206.01,21155
Oceania,2020-08-05,484,206.01,21639
Oceania,2020-08-06,392,206.01,22031
Oceania,2020-08-07,451,230.09,22482
Oceania,2020-08-08,386,230.09,22868
Oceania,2020-08-09,339,230.09,23207
Oceania,2020-08-10,317,230.09,23524
Oceania,2020-08-11,414,230.09,23938
Oceania,2020-08-12,323,249.07,24261
Oceania,2020-08-13,382,251.85,24643
Oceania,2020-08-14,300,251.85,24943
Oceania,2020-08-15,265,251.85,25208
Oceania,2020-08-16,332,251.85,25540
Oceania,2020-08-17,237,243.51,25777
Oceania,2020-08-18,236,243.51,26013
Oceania,2020-08-19,252,243.51,26265
Oceania,2020-08-20,196,243.51,26461
Oceania,2020-08-21,201,243.51,26662
Oceania,2020-08-22,212,243.51,26874
Oceania,2020-08-23,153,246.29,27027
Oceania,2020-08-24,145,246.29,27172
Oceania,2020-08-25,174,246.29,27346
Oceania,2020-08-26,125,246.29,27471
Oceania,2020-08-27,143,246.29,27614
Oceania,2020-08-28,141,246.29,27755
Oceania,2020-08-29,125,246.29,27880
Oceania,2020-08-30,91,246.29,27971
Oceania,2020-08-31,87,223.14,28058
Oceania,2020-09-01,111,223.14,28169
