date,location,total_deaths,total_deaths_per_million
2021-01-05,South America,423.906,984.089
2021-01-06,Africa,69.861,52.112
2021-01-06,Asia,344.578,74.265
2021-01-06,Europe,571.435,763.257
2021-01-06,North America,534.394,902.582
2021-01-06,Oceania,0.945,22.143
2021-01-06,South America,425.959,988.855
2021-01-07,Africa,70.55,52.626
2021-01-07,Asia,345.72,74.511
2021-01-07,Europe,577.059,770.768
2021-01-07,North America,539.722,911.581
2021-01-07,Oceania,0.945,22.143
2021-01-07,South America,428.311,994.315
2021-01-08,Africa,71.46,53.305
2021-01-08,Asia,346.673,74.716
2021-01-08,Europe,583.184,778.95
2021-01-08,North America,545.162,920.769
2021-01-08,Oceania,0.945,22.143
2021-01-08,South America,430.124,998.524
2021-01-09,Africa,72.117,53.795
2021-01-09,Asia,347.978,74.998
2021-01-09,Europe,587.511,784.729
2021-01-09,North America,549.845,928.679
2021-01-09,Oceania,0.945,22.143
2021-01-09,South America,432.148,1003.223
2021-01-10,Africa,72.711,54.238
2021-01-10,Asia,348.911,75.199
2021-01-10,Europe,590.645,788.915
2021-01-10,North America,552.559,933.263
2021-01-10,Oceania,0.945,22.143
2021-01-10,South America,433.358,1006.032
2021-01-11,Africa,73.392,54.746
2021-01-11,Asia,349.908,75.414
2021-01-11,Europe,594.923,794.629
2021-01-11,North America,555.566,938.342
2021-01-11,Oceania,0.945,22.143
2021-01-11,South America,434.742,1009.245
2021-01-12,Africa,74.468,55.548
2021-01-12,Asia,351.326,75.719
2021-01-12,Europe,601.639,803.6
2021-01-12,North America,561.656,948.628
2021-01-12,Oceania,0.945,22.143
2021-01-12,South America,436.727,1013.853
2021-01-13,Africa,75.688,56.458
2021-01-13,Asia,352.652,76.005
2021-01-13,Europe,608.285,812.477
2021-01-13,North America,567.198,957.988
2021-01-13,Oceania,0.945,22.143
2021-01-13,South America,438.844,1018.767
2021-01-14,Africa,76.741,57.244
2021-01-14,Asia,353.823,76.257
2021-01-14,Europe,614.342,820.567
2021-01-14,North America,572.46,966.875
2021-01-14,Oceania,0.945,22.143
2021-01-14,South America,440.97,1023.703
2021-01-15,Africa,77.646,57.919
2021-01-15,Asia,355.027,76.517
2021-01-15,Europe,620.011,828.139
2021-01-15,North America,577.752,975.813
2021-01-15,Oceania,0.945,22.143
2021-01-15,South America,443.048,1028.527
2021-01-16,Africa,78.309,58.413
2021-01-16,Asia,356.139,76.757
2021-01-16,Europe,624.955,834.742
2021-01-16,North America,582.622,984.039
2021-01-16,Oceania,0.945,22.143
2021-01-16,South America,445.051,1033.177
2021-01-17,Africa,78.907,58.86
2021-01-17,Asia,357.117,76.967
2021-01-17,Europe,628.176,839.045
2021-01-17,North America,585.223,988.432
2021-01-17,Oceania,0.945,22.143
2021-01-17,South America,446.553,1036.664
2021-01-18,Africa,79.632,59.4
2021-01-18,Asia,358.189,77.198
2021-01-18,Europe,632.054,844.224
2021-01-18,North America,587.599,992.445
2021-01-18,Oceania,0.945,22.143
2021-01-18,South America,448.273,1040.657
2021-01-19,Africa,80.834,60.297
2021-01-19,Asia,359.418,77.463
2021-01-19,Europe,639.608,854.314
2021-01-19,North America,592.187,1000.194
2021-01-19,Oceania,0.945,22.143
2021-01-19,South America,450.65,1046.175
2021-01-20,Africa,81.756,60.985
2021-01-20,Asia,360.662,77.731
2021-01-20,Europe,646.769,863.879
2021-01-20,North America,598.469,1010.804
2021-01-20,Oceania,0.945,22.143
2021-01-20,South America,453.101,1051.865
2021-01-21,Africa,82.781,61.749
2021-01-21,Asia,361.911,78.001
2021-01-21,Europe,652.867,872.024
2021-01-21,North America,604.734,1021.386
2021-01-21,Oceania,0.945,22.143
2021-01-21,South America,455.622,1057.717
2021-01-22,Africa,83.755,62.476
2021-01-22,Asia,362.961,78.227
2021-01-22,Europe,659.11,880.363
2021-01-22,North America,610.305,1030.795
2021-01-22,Oceania,0.945,22.143
2021-01-22,South America,457.992,1063.219
2021-01-23,Africa,84.537,63.059
2021-01-23,Asia,364.009,78.453
2021-01-23,Europe,663.574,886.325
2021-01-23,North America,615.381,1039.368
2021-01-23,Oceania,0.945,22.143
2021-01-23,South America,460.386,1068.777
2021-01-24,Africa,85.184,63.542
2021-01-24,Asia,364.954,78.656
2021-01-24,Europe,666.718,890.525
2021-01-24,North America,617.976,1043.751
2021-01-24,Oceania,0.945,22.143
2021-01-24,South America,462.151,1072.874
2021-01-25,Africa,85.955,64.117
2021-01-25,Asia,366.077,78.898
2021-01-25,Europe,671.312,896.661
2021-01-25,North America,620.869,1048.637
2021-01-25,Oceania,0.945,22.143
2021-01-25,South America,464.008,1077.185
2021-01-26,Africa,86.938,64.85
2021-01-26,Asia,367.373,79.178
2021-01-26,Europe,677.861,905.408
2021-01-26,North America,626.908,1058.837
2021-01-26,Oceania,0.945,22.143
2021-01-26,South America,466.769,1083.595
2021-01-27,Africa,87.989,65.634
2021-01-27,Asia,368.643,79.452
2021-01-27,Europe,684.396,914.137
2021-01-27,North America,632.707,1068.631
2021-01-27,Oceania,0.945,22.143
2021-01-27,South America,469.283,1089.431
2021-01-28,Africa,88.985,66.377
2021-01-28,Asia,370.003,79.745
2021-01-28,Europe,690.817,922.713
2021-01-28,North America,638.562,1078.52
2021-01-28,Oceania,0.945,22.143
2021-01-28,South America,471.811,1095.3
2021-01-29,Africa,89.831,67.008
2021-01-29,Asia,370.975,79.954
2021-01-29,Europe,696.521,930.332
2021-01-29,North America,643.919,1087.568
2021-01-29,Oceania,0.945,22.143
2021-01-29,South America,474.443,1101.41
2021-01-30,Africa,90.446,67.467
2021-01-30,Asia,372.249,80.229
2021-01-30,Europe,701.309,936.727
2021-01-30,North America,648.456,1095.231
2021-01-30,Oceania,0.945,22.143
2021-01-30,South America,476.775,1106.823
2021-01-31,Africa,90.971,67.859
2021-01-31,Asia,373.244,80.443
2021-01-31,Europe,703.978,940.292
2021-01-31,North America,650.966,1099.471
2021-01-31,Oceania,0.945,22.143
2021-01-31,South America,478.634,1111.139
2021-02-01,Africa,91.48,68.238
2021-02-01,Asia,374.229,80.655
2021-02-01,Europe,708.475,946.299
2021-02-01,North America,653.837,1104.32
2021-02-01,Oceania,0.945,22.143
2021-02-01,South America,480.463,1115.385
2021-02-02,Africa,92.364,68.898
2021-02-02,Asia,375.349,80.897
2021-02-02,Europe,715.23,955.321
2021-02-02,North America,657.911,1111.201
2021-02-02,Oceania,0.945,22.143
2021-02-02,South America,482.918,1121.084
2021-02-03,Africa,93.073,69.426
2021-02-03,Asia,376.35,81.113
2021-02-03,Europe,721.206,963.303
2021-02-03,North America,663.761,1121.081
2021-02-03,Oceania,0.945,22.143
2021-02-03,South America,485.473,1127.016
2021-02-04,Africa,93.64,69.849
2021-02-04,Asia,377.441,81.348
2021-02-04,Europe,726.165,969.927
2021-02-04,North America,667.769,1127.851
2021-02-04,Oceania,0.945,22.143
2021-02-04,South America,487.772,1132.353
2021-02-05,Africa,94.187,70.257
2021-02-05,Asia,378.354,81.544
2021-02-05,Europe,732.094,977.846
2021-02-05,North America,674.749,1139.64
2021-02-05,Oceania,0.945,22.143
2021-02-05,South America,490.576,1138.862
2021-02-06,Africa,94.735,70.666
2021-02-06,Asia,379.222,81.732
2021-02-06,Europe,735.661,982.611
2021-02-06,North America,679.148,1147.07
2021-02-06,Oceania,0.945,22.143
2021-02-06,South America,491.624,1141.295
2021-02-07,Africa,95.092,70.933
2021-02-07,Asia,380.045,81.909
2021-02-07,Europe,738.044,985.794
2021-02-07,North America,681.17,1150.485
2021-02-07,Oceania,0.945,22.143
2021-02-07,South America,494.232,1147.349
2021-02-08,Africa,95.535,71.263
2021-02-08,Asia,380.937,82.101
2021-02-08,Europe,741.98,991.051
2021-02-08,North America,683.523,1154.459
2021-02-08,Oceania,0.945,22.143
2021-02-08,South America,495.598,1150.521
2021-02-09,Africa,96.234,71.784
2021-02-09,Asia,381.879,82.304
2021-02-09,Europe,747.974,999.057
2021-02-09,North America,688.511,1162.884
2021-02-09,Oceania,0.945,22.143
2021-02-09,South America,498.992,1158.4
2021-02-10,Africa,96.77,72.184
2021-02-10,Asia,382.853,82.514
2021-02-10,Europe,753.208,1006.048
2021-02-10,North America,693.35,1171.056
2021-02-10,Oceania,0.945,22.143
2021-02-10,South America,501.33,1163.827
2021-02-11,Africa,97.265,72.553
2021-02-11,Asia,383.7,82.697
2021-02-11,Europe,757.921,1012.343
2021-02-11,North America,698.26,1179.349
2021-02-11,Oceania,0.945,22.143
2021-02-11,South America,504.089,1170.232
2021-02-12,Africa,97.83,72.975
2021-02-12,Asia,384.584,82.887
2021-02-12,Europe,762.637,1018.642
2021-02-12,North America,702.693,1186.837
2021-02-12,Oceania,0.945,22.143
2021-02-12,South America,506.645,1176.166
2021-02-13,Africa,98.182,73.237
2021-02-13,Asia,385.441,83.072
2021-02-13,Europe,765.782,1022.843
2021-02-13,North America,706.278,1192.892
2021-02-13,Oceania,0.945,22.143
2021-02-13,South America,509.035,1181.714
2021-02-14,Africa,98.475,73.456
2021-02-14,Asia,386.184,83.232
2021-02-14,Europe,767.796,1025.533
2021-02-14,North America,707.99,1195.783
2021-02-14,Oceania,0.945,22.143
2021-02-14,South America,510.875,1185.986
2021-02-15,Africa,98.946,73.807
2021-02-15,Asia,386.885,83.383
2021-02-15,Europe,770.809,1029.557
2021-02-15,North America,709.546,1198.411
2021-02-15,Oceania,0.946,22.166
2021-02-15,South America,512.541,1189.853
2021-02-16,Africa,99.412,74.155
2021-02-16,Asia,387.808,83.582
2021-02-16,Europe,775.517,1035.846
2021-02-16,North America,712.805,1203.916
2021-02-16,Oceania,0.947,22.19
2021-02-16,South America,514.786,1195.065
2021-02-17,Africa,99.814,74.455
2021-02-17,Asia,388.673,83.768
2021-02-17,Europe,780.202,1042.103
2021-02-17,North America,716.408,1210.001
2021-02-17,Oceania,0.947,22.19
2021-02-17,South America,517.115,1200.472
2021-02-18,Africa,100.325,74.836
2021-02-18,Asia,389.559,83.959
2021-02-18,Europe,784.089,1047.295
2021-02-18,North America,720.164,1216.345
2021-02-18,Oceania,0.947,22.19
2021-02-18,South America,519.904,1206.947
2021-02-19,Africa,100.709,75.122
2021-02-19,Asia,390.453,84.152
2021-02-19,Europe,788.217,1052.809
2021-02-19,North America,723.824,1222.527
2021-02-19,Oceania,0.947,22.19
2021-02-19,South America,522.562,1213.117
2021-02-20,Africa,100.999,75.339
2021-02-20,Asia,391.362,84.348
2021-02-20,Europe,790.838,1056.31
2021-02-20,North America,726.624,1227.256
2021-02-20,Oceania,0.947,22.19
2021-02-20,South America,524.804,1218.322
2021-02-21,Africa,101.336,75.59
2021-02-21,Asia,392.079,84.503
2021-02-21,Europe,792.674,1058.762
2021-02-21,North America,728.298,1230.083
2021-02-21,Oceania,0.947,22.19
2021-02-21,South America,526.612,1222.519
2021-02-22,Africa,101.672,75.841
2021-02-22,Asia,392.833,84.665
2021-02-22,Europe,795.531,1062.578
2021-02-22,North America,730.203,1233.301
2021-02-22,Oceania,0.947,22.19
2021-02-22,South America,528.188,1226.178
2021-02-23,Africa,102.142,76.191
2021-02-23,Asia,393.774,84.868
2021-02-23,Europe,799.677,1068.116
2021-02-23,North America,733.866,1239.487
2021-02-23,Oceania,0.947,22.19
2021-02-23,South America,530.682,1231.967
2021-02-24,Africa,102.468,76.435
2021-02-24,Asia,395.285,85.194
2021-02-24,Europe,803.418,1073.113
2021-02-24,North America,738.202,1246.811
2021-02-24,Oceania,0.948,22.213
2021-02-24,South America,533.199,1237.811
2021-02-25,Africa,102.825,76.701
2021-02-25,Asia,396.236,85.398
2021-02-25,Europe,806.567,1077.319
2021-02-25,North America,741.653,1252.639
2021-02-25,Oceania,0.949,22.236
2021-02-25,South America,535.926,1244.141
2021-02-26,Africa,103.142,76.937
2021-02-26,Asia,397.205,85.607
2021-02-26,Europe,810.41,1082.452
2021-02-26,North America,744.629,1257.666
2021-02-26,Oceania,0.949,22.236
2021-02-26,South America,538.538,1250.205
2021-02-27,Africa,103.481,77.19
2021-02-27,Asia,397.99,85.777
2021-02-27,Europe,813.018,1085.935
2021-02-27,North America,747.07,1261.789
2021-02-27,Oceania,0.949,22.236
2021-02-27,South America,541.0,1255.92
2021-02-28,Africa,103.706,77.358
2021-02-28,Asia,398.741,85.938
2021-02-28,Europe,814.81,1088.329
2021-02-28,North America,748.715,1264.567
2021-02-28,Oceania,0.949,22.236
2021-02-28,South America,542.707,1259.883
2021-03-01,Africa,104.021,77.593
2021-03-01,Asia,399.483,86.098
2021-03-01,Europe,817.56,1092.002
2021-03-01,North America,750.772,1268.041
2021-03-01,Oceania,0.951,22.283
2021-03-01,South America,544.713,1264.54
2021-03-02,Africa,104.384,77.864
2021-03-02,Asia,400.366,86.289
2021-03-02,Europe,821.285,1096.977
2021-03-02,North America,753.856,1273.25
2021-03-02,Oceania,0.951,22.283
2021-03-02,South America,547.02,1269.896
2021-03-03,Africa,104.662,78.071
2021-03-03,Asia,401.194,86.467
2021-03-03,Europe,825.306,1102.348
2021-03-03,North America,757.354,1279.158
2021-03-03,Oceania,0.951,22.283
2021-03-03,South America,550.142,1277.143
2021-03-04,Africa,104.993,78.318
2021-03-04,Asia,402.002,86.641
2021-03-04,Europe,828.647,1106.811
2021-03-04,North America,760.213,1283.987
2021-03-04,Oceania,0.951,22.283
2021-03-04,South America,553.076,1283.955
2021-03-05,Africa,105.22,78.487
2021-03-05,Asia,402.951,86.846
2021-03-05,Europe,832.431,1111.865
2021-03-05,North America,762.826,1288.4
2021-03-05,Oceania,0.953,22.33
2021-03-05,South America,556.199,1291.205
2021-03-06,Africa,105.483,78.684
2021-03-06,Asia,403.612,86.988
2021-03-06,Europe,834.885,1115.143
2021-03-06,North America,765.194,1292.4
2021-03-06,Oceania,0.953,22.33
2021-03-06,South America,558.553,1296.669
2021-03-07,Africa,105.713,78.855
2021-03-07,Asia,404.34,87.145
2021-03-07,Europe,836.65,1117.5
2021-03-07,North America,766.231,1294.151
2021-03-07,Oceania,0.953,22.33
2021-03-07,South America,560.701,1301.656
2021-03-08,Africa,106.092,79.138
2021-03-08,Asia,405.228,87.336
2021-03-08,Europe,839.436,1121.221
2021-03-08,North America,767.386,1296.102
2021-03-08,Oceania,0.953,22.33
2021-03-08,South America,562.579,1306.016
2021-03-09,Africa,106.381,79.353
2021-03-09,Asia,406.07,87.518
2021-03-09,Europe,842.912,1125.864
2021-03-09,North America,770.177,1300.816
2021-03-09,Oceania,0.953,22.33
2021-03-09,South America,565.826,1313.553
2021-03-10,Africa,106.682,79.578
2021-03-10,Asia,406.873,87.691
2021-03-10,Europe,846.511,1130.671
2021-03-10,North America,772.546,1304.817
2021-03-10,Oceania,0.953,22.33
2021-03-10,South America,568.814,1320.49
2021-03-11,Africa,107.006,79.82
2021-03-11,Asia,407.692,87.868
2021-03-11,Europe,849.944,1135.257
2021-03-11,North America,774.864,1308.732
2021-03-11,Oceania,0.958,22.447
2021-03-11,South America,572.132,1328.193
2021-03-12,Africa,107.233,79.989
2021-03-12,Asia,408.572,88.057
2021-03-12,Europe,853.314,1139.758
2021-03-12,North America,777.215,1312.703
2021-03-12,Oceania,0.958,22.447
2021-03-12,South America,575.407,1335.796
2021-03-13,Africa,107.527,80.208
2021-03-13,Asia,409.386,88.233
2021-03-13,Europe,855.941,1143.267
2021-03-13,North America,778.961,1315.652
2021-03-13,Oceania,0.958,22.447
2021-03-13,South America,578.384,1342.707
2021-03-14,Africa,107.778,80.395
2021-03-14,Asia,410.138,88.395
2021-03-14,Europe,857.982,1145.993
2021-03-14,North America,779.824,1317.11
2021-03-14,Oceania,0.958,22.447
2021-03-14,South America,580.446,1347.494
2021-03-15,Africa,108.087,80.626
2021-03-15,Asia,410.981,88.576
2021-03-15,Europe,860.892,1149.88
2021-03-15,North America,780.906,1318.937
2021-03-15,Oceania,0.963,22.564
2021-03-15,South America,582.745,1352.831
2021-03-16,Africa,108.394,80.855
2021-03-16,Asia,411.96,88.787
2021-03-16,Europe,864.581,1154.807
2021-03-16,North America,782.37,1321.41
2021-03-16,Oceania,0.963,22.564
2021-03-16,South America,586.868,1362.402
2021-03-17,Africa,108.671,81.062
2021-03-17,Asia,412.827,88.974
2021-03-17,Europe,867.963,1159.324
2021-03-17,North America,784.497,1325.002
2021-03-17,Oceania,0.963,22.564
2021-03-17,South America,590.52,1370.88
2021-03-18,Africa,108.932,81.256
2021-03-18,Asia,413.79,89.182
2021-03-18,Europe,871.566,1164.137
2021-03-18,North America,786.932,1329.115
2021-03-18,Oceania,0.968,22.682
2021-03-18,South America,594.277,1379.602
2021-03-19,Africa,109.477,81.663
2021-03-19,Asia,414.73,89.384
2021-03-19,Europe,874.93,1168.63
2021-03-19,North America,788.789,1332.251
2021-03-19,Oceania,0.973,22.799
2021-03-19,South America,598.639,1389.728
2021-03-20,Africa,109.674,81.81
2021-03-20,Asia,415.613,89.575
2021-03-20,Europe,877.655,1172.27
2021-03-20,North America,790.225,1334.677
2021-03-20,Oceania,0.973,22.799
2021-03-20,South America,602.1,1397.763
2021-03-21,Africa,109.903,81.981
2021-03-21,Asia,416.502,89.766
2021-03-21,Europe,879.694,1174.993
2021-03-21,North America,790.991,1335.971
2021-03-21,Oceania,0.973,22.799
2021-03-21,South America,604.087,1402.376
2021-03-22,Africa,110.163,82.175
2021-03-22,Asia,417.56,89.994
2021-03-22,Europe,883.031,1179.45
2021-03-22,North America,792.014,1337.698
2021-03-22,Oceania,0.973,22.799
2021-03-22,South America,606.448,1407.857
2021-03-23,Africa,110.485,82.415
2021-03-23,Asia,418.636,90.226
2021-03-23,Europe,886.996,1184.746
2021-03-23,North America,793.803,1340.72
2021-03-23,Oceania,0.974,22.822
2021-03-23,South America,610.799,1417.957
2021-03-24,Africa,110.807,82.655
2021-03-24,Asia,419.759,90.468
2021-03-24,Europe,890.695,1189.687
2021-03-24,North America,795.977,1344.392
2021-03-24,Oceania,0.976,22.869
2021-03-24,South America,613.905,1425.168
2021-03-25,Africa,111.193,82.943
2021-03-25,Asia,420.877,90.709
2021-03-25,Europe,894.787,1195.153
2021-03-25,North America,798.049,1347.891
2021-03-25,Oceania,0.976,22.869
2021-03-25,South America,617.915,1434.477
2021-03-26,Africa,111.537,83.199
2021-03-26,Asia,421.988,90.949
2021-03-26,Europe,899.303,1201.185
2021-03-26,North America,799.971,1351.138
2021-03-26,Oceania,0.976,22.869
2021-03-26,South America,622.915,1446.084
2021-03-27,Africa,111.73,83.343
2021-03-27,Asia,423.16,91.201
2021-03-27,Europe,902.199,1205.053
2021-03-27,North America,801.414,1353.575
2021-03-27,Oceania,0.976,22.869
2021-03-27,South America,627.347,1456.373
2021-03-28,Africa,111.913,83.48
2021-03-28,Asia,424.218,91.429
2021-03-28,Europe,904.261,1207.807
2021-03-28,North America,802.187,1354.88
2021-03-28,Oceania,0.982,23.01
2021-03-28,South America,630.505,1463.704
2021-03-29,Africa,112.225,83.713
2021-03-29,Asia,425.366,91.677
2021-03-29,Europe,907.223,1211.763
2021-03-29,North America,803.18,1356.558
2021-03-29,Oceania,0.986,23.103
2021-03-29,South America,633.545,1470.762
2021-03-30,Africa,112.502,83.919
2021-03-30,Asia,426.628,91.949
2021-03-30,Europe,911.194,1217.067
2021-03-30,North America,804.966,1359.574
2021-03-30,Oceania,0.993,23.267
2021-03-30,South America,638.336,1481.884
2021-03-31,Africa,112.759,84.111
2021-03-31,Asia,428.094,92.265
2021-03-31,Europe,915.235,1222.465
2021-03-31,North America,806.737,1362.565
2021-03-31,Oceania,0.997,23.361
2021-03-31,South America,643.64,1494.197
2021-04-01,Africa,113.166,84.415
2021-04-01,Asia,429.52,92.572
2021-04-01,Europe,919.115,1227.647
2021-04-01,North America,808.361,1365.308
2021-04-01,Oceania,0.997,23.361
2021-04-01,South America,648.714,1505.976
2021-04-02,Africa,113.413,84.599
2021-04-02,Asia,431.127,92.918
2021-04-02,Europe,922.735,1232.482
2021-04-02,North America,809.567,1367.345
2021-04-02,Oceania,0.997,23.361
2021-04-02,South America,652.716,1515.267
2021-04-03,Africa,113.581,84.724
2021-04-03,Asia,432.626,93.241
2021-04-03,Europe,925.747,1236.505
2021-04-03,North America,810.546,1368.999
2021-04-03,Oceania,0.997,23.361
2021-04-03,South America,656.201,1523.357
2021-04-04,Africa,113.853,84.927
2021-04-04,Asia,434.298,93.602
2021-04-04,Europe,928.234,1239.827
2021-04-04,North America,811.039,1369.831
2021-04-04,Oceania,0.998,23.385
2021-04-04,South America,658.659,1529.063
2021-04-05,Africa,114.083,85.099
2021-04-05,Asia,435.794,93.924
2021-04-05,Europe,930.862,1243.337
2021-04-05,North America,811.877,1371.247
2021-04-05,Oceania,1.004,23.525
2021-04-05,South America,661.175,1534.904
2021-04-06,Africa,114.319,85.275
2021-04-06,Asia,437.883,94.374
2021-04-06,Europe,933.98,1247.502
2021-04-06,North America,813.454,1373.91
2021-04-06,Oceania,1.004,23.525
2021-04-06,South America,666.774,1547.902
2021-04-07,Africa,114.586,85.474
2021-04-07,Asia,439.892,94.807
2021-04-07,Europe,938.447,1253.469
2021-04-07,North America,816.764,1379.501
2021-04-07,Oceania,1.005,23.549
2021-04-07,South America,672.058,1560.169
2021-04-08,Africa,114.937,85.736
2021-04-08,Asia,441.906,95.241
2021-04-08,Europe,943.315,1259.971
2021-04-08,North America,818.447,1382.343
2021-04-08,Oceania,1.005,23.549
2021-04-08,South America,677.977,1573.91
2021-04-09,Africa,115.199,85.931
2021-04-09,Asia,444.134,95.722
2021-04-09,Europe,947.473,1265.525
2021-04-09,North America,820.377,1385.603
2021-04-09,Oceania,1.005,23.549
2021-04-09,South America,683.292,1586.248
2021-04-10,Africa,115.422,86.097
2021-04-10,Asia,446.269,96.182
2021-04-10,Europe,950.555,1269.641
2021-04-10,North America,823.366,1390.651
2021-04-10,Oceania,1.005,23.549
2021-04-10,South America,687.723,1596.535
2021-04-11,Africa,115.71,86.312
2021-04-11,Asia,448.424,96.646
2021-04-11,Europe,953.406,1273.449
2021-04-11,North America,823.89,1391.536
2021-04-11,Oceania,1.005,23.549
2021-04-11,South America,691.286,1604.806
2021-04-12,Africa,115.974,86.509
2021-04-12,Asia,450.736,97.145
2021-04-12,Europe,956.604,1277.721
2021-04-12,North America,824.856,1393.168
2021-04-12,Oceania,1.007,23.595
2021-04-12,South America,694.425,1612.093
2021-04-13,Africa,116.378,86.811
2021-04-13,Asia,453.162,97.667
2021-04-13,Europe,960.665,1283.145
2021-04-13,North America,826.408,1395.789
2021-04-13,Oceania,1.007,23.595
2021-04-13,South America,699.814,1624.604
2021-04-14,Africa,116.746,87.085
2021-04-14,Asia,455.631,98.2
2021-04-14,Europe,964.992,1288.924
2021-04-14,North America,828.049,1398.561
2021-04-14,Oceania,1.009,23.642
2021-04-14,South America,705.106,1636.889
2021-04-15,Africa,117.059,87.318
2021-04-15,Asia,458.325,98.78
2021-04-15,Europe,968.845,1294.071
2021-04-15,North America,829.509,1401.027
2021-04-15,Oceania,1.02,23.9
2021-04-15,South America,710.448,1649.291
2021-04-16,Africa,117.366,87.547
2021-04-16,Asia,461.111,99.381
2021-04-16,Europe,972.627,1299.122
2021-04-16,North America,831.008,1403.559
2021-04-16,Oceania,1.02,23.9
2021-04-16,South America,715.332,1660.629
2021-04-17,Africa,117.646,87.756
2021-04-17,Asia,464.04,100.012
2021-04-17,Europe,975.602,1303.096
2021-04-17,North America,832.365,1405.85
2021-04-17,Oceania,1.02,23.9
2021-04-17,South America,720.346,1672.269
2021-04-18,Africa,117.898,87.944
2021-04-18,Asia,467.217,100.697
2021-04-18,Europe,977.779,1306.004
2021-04-18,North America,832.912,1406.774
2021-04-18,Oceania,1.027,24.064
2021-04-18,South America,723.246,1679.001
2021-04-19,Africa,118.197,88.167
2021-04-19,Asia,470.55,101.415
2021-04-19,Europe,980.886,1310.154
2021-04-19,North America,833.652,1408.024
2021-04-19,Oceania,1.029,24.111
2021-04-19,South America,726.654,1686.912
2021-04-20,Africa,118.608,88.474
2021-04-20,Asia,474.26,102.215
2021-04-20,Europe,984.657,1315.191
2021-04-20,North America,835.214,1410.662
2021-04-20,Oceania,1.029,24.111
2021-04-20,South America,731.514,1698.195
2021-04-21,Africa,118.919,88.706
2021-04-21,Asia,478.068,103.035
2021-04-21,Europe,988.62,1320.484
2021-04-21,North America,836.76,1413.274
2021-04-21,Oceania,1.03,24.134
2021-04-21,South America,736.844,1710.568
2021-04-22,Africa,119.227,88.936
2021-04-22,Asia,482.017,103.886
2021-04-22,Europe,992.258,1325.343
2021-04-22,North America,838.425,1416.086
2021-04-22,Oceania,1.038,24.322
2021-04-22,South America,741.172,1720.616
2021-04-23,Africa,119.604,89.217
2021-04-23,Asia,486.295,104.808
2021-04-23,Europe,995.899,1330.206
2021-04-23,North America,839.786,1418.384
2021-04-23,Oceania,1.038,24.322
2021-04-23,South America,746.7,1733.449
2021-04-24,Africa,119.841,89.394
2021-04-24,Asia,490.662,105.75
2021-04-24,Europe,998.761,1334.029
2021-04-24,North America,840.987,1420.413
2021-04-24,Oceania,1.041,24.392
2021-04-24,South America,751.321,1744.176
2021-04-25,Africa,120.132,89.611
2021-04-25,Asia,495.069,106.699
2021-04-25,Europe,1000.69,1336.606
2021-04-25,North America,841.499,1421.278
2021-04-25,Oceania,1.041,24.392
2021-04-25,South America,754.61,1751.812
2021-04-26,Africa,120.427,89.831
2021-04-26,Asia,499.552,107.666
2021-04-26,Europe,1003.506,1340.367
2021-04-26,North America,842.285,1422.605
2021-04-26,Oceania,1.044,24.462
2021-04-26,South America,757.874,1759.389
2021-04-27,Africa,120.793,90.104
2021-04-27,Asia,504.552,108.743
2021-04-27,Europe,1007.023,1345.065
2021-04-27,North America,843.536,1424.718
2021-04-27,Oceania,1.044,24.462
2021-04-27,South America,762.703,1770.599
2021-04-28,Africa,121.133,90.357
2021-04-28,Asia,509.87,109.889
2021-04-28,Europe,1010.531,1349.75
2021-04-28,North America,845.031,1427.243
2021-04-28,Oceania,1.046,24.509
2021-04-28,South America,768.091,1783.108
2021-04-29,Africa,121.529,90.653
2021-04-29,Asia,515.111,111.019
2021-04-29,Europe,1013.813,1354.134
2021-04-29,North America,846.61,1429.91
2021-04-29,Oceania,1.046,24.509
2021-04-29,South America,773.357,1795.332
2021-04-30,Africa,121.784,90.843
2021-04-30,Asia,520.286,112.134
2021-04-30,Europe,1016.75,1358.057
2021-04-30,North America,847.975,1432.216
2021-04-30,Oceania,1.046,24.509
2021-04-30,South America,777.639,1805.273
2021-05-01,Africa,122.068,91.055
2021-05-01,Asia,525.471,113.252
2021-05-01,Europe,1019.184,1361.308
2021-05-01,North America,849.055,1434.04
2021-05-01,Oceania,1.054,24.697
2021-05-01,South America,781.915,1815.2
2021-05-02,Africa,122.297,91.226
2021-05-02,Asia,530.399,114.314
2021-05-02,Europe,1020.711,1363.347
2021-05-02,North America,849.541,1434.86
2021-05-02,Oceania,1.054,24.697
2021-05-02,South America,784.772,1821.832
2021-05-03,Africa,122.554,91.417
2021-05-03,Asia,535.432,115.399
2021-05-03,Europe,1022.891,1366.259
2021-05-03,North America,850.386,1436.288
2021-05-03,Oceania,1.054,24.697
2021-05-03,South America,788.258,1829.925
2021-05-04,Africa,122.889,91.667
2021-05-04,Asia,540.641,116.521
2021-05-04,Europe,1025.369,1369.569
2021-05-04,North America,851.825,1438.718
2021-05-04,Oceania,1.06,24.837
2021-05-04,South America,792.854,1840.594
2021-05-05,Africa,123.233,91.924
2021-05-05,Asia,546.322,117.746
2021-05-05,Europe,1028.194,1373.342
2021-05-05,North America,853.058,1440.801
2021-05-05,Oceania,1.06,24.837
2021-05-05,South America,797.656,1851.742
2021-05-06,Africa,123.616,92.21
2021-05-06,Asia,551.943,118.957
2021-05-06,Europe,1031.131,1377.265
2021-05-06,North America,854.206,1442.74
